fLength,fSize,fConc,fConc1,fAlpha,fDist,class
140.2945754580794,3.056983186880809,0.2743494473904367,0.14849388855018733,48.874097168876396,248.31178136122577,0
125.82453589646497,3.142907417911295,0.33664720806254006,0.19423615797416596,52.39950993511392,367.4466048124405,0
27.915670732299624,2.5273318189550054,0.5788176055387501,0.37173799630796994,87.68146812198661,169.78738518731862,0
50.757442017847914,2.780911684640571,0.36502292174509005,0.21752224742090384,24.09850448680514,208.82898674774341,0
21.318098187448957,2.393620464112902,0.5163929733723704,0.28573800941925365,38.942782797486046,159.44488725327722,0
20.79031272491555,2.313011321991455,0.6057063880349245,0.31878861353698545,88.51693887062564,190.2430291247282,0
165.34680697400094,3.3666974497524165,0.135531483600566,0.07464591822683334,20.095837959801933,108.71088197410374,0
32.71635670944658,2.634586643777482,0.5013622188269525,0.28906029595805316,52.50342155617977,68.32702219050229,0
39.148902637532636,3.034893700766409,0.24079684050056518,0.12428559441429471,66.74469068919842,240.69327605737263,0
215.70947743233876,3.5456845696774373,0.12389375007096798,0.06320506078237183,28.02893161649864,166.26059516845297,0
50.39600693246809,2.6113699763221625,0.26759413598087833,0.1475714366784307,22.47708821254484,121.71158860178423,0
52.68920110505117,2.798706009240946,0.26995639445543235,0.1764545773346943,67.79061588668618,220.56197199390994,0
23.860261907785976,2.5444293134210274,0.4290916403931201,0.24392416487315244,59.13547438988669,182.57123339090975,0
52.89115782248218,2.9936229835111607,0.2865528557116971,0.15643628256573366,41.74928973060566,279.72814042872625,0
213.3931559951496,3.5808532586888004,0.1309226078863251,0.0728224757786348,46.201178867445975,156.38999082260804,0
31.648529144982326,2.735500608508217,0.4652318777131437,0.27029886960685157,61.717205899350496,173.61064846605126,0
23.294289549295815,2.366799552115183,0.5876994153551214,0.34645866705929645,33.851174796589135,50.492152752318155,0
19.94044642249265,2.292152598643163,0.5424382911336656,0.2648452115809591,54.652026302444675,27.606338449946335,0
14.290256379794378,2.4557409223870974,0.6707218122114258,0.3538021431539001,67.21278001606963,110.26410723319961,0
33.10940468653362,2.481784626346855,0.5018342646620053,0.31990501566056645,84.44282808346165,202.4298966287915,0
29.339625520282777,2.556601426144119,0.3842633846223775,0.19636504393201368,16.773436450790197,213.80665469116192,0
112.05903707893026,3.4842797650711734,0.188166297094662,0.09904908691441286,34.889008663487346,169.12049205052153,0
181.90625361830723,3.825512048525056,0.14323986047949072,0.07677429788280155,80.49821964374456,370.06920470844403,0
26.30524362936264,2.679705411126093,0.5171034302307842,0.30056815306705364,74.66715551424019,111.1953580822927,0
41.61040998769892,2.8652523454439485,0.35369201345037454,0.19208512490776236,82.26941919724331,105.37519257343423,0
105.46553406527966,2.833258240922908,0.3428940666822476,0.24139131049318185,7.049254799323304,168.35996035398804,0
21.996346081161477,2.1232752029334154,0.7653183445394007,0.43989741970140916,18.955910726749636,236.52963416994737,0
28.327496865080214,2.6359033582665035,0.4330483208667483,0.2314882544872897,15.943897157683933,214.23369025709778,0
36.05391408646169,2.520353258820285,0.48654754560324376,0.2615438263704152,46.21189956765135,164.6035998242163,0
47.9812594189548,2.6453157736577553,0.4211164500908729,0.24365409861523368,32.79101678813912,157.9881174802698,0
216.87908389147836,4.218872580924169,0.03849563389561762,0.022463497187656275,24.80745356263531,154.36400919564,0
17.934704049380688,2.340278895558216,0.6839216672636147,0.43382816967144144,77.93310579414124,34.04452418172529,0
104.90724913506325,3.045366870918208,0.277537200668567,0.14112739659459586,37.31897752196711,90.2365871909691,0
120.21177614609682,3.2784813508847384,0.14576211079154586,0.08096874234000165,50.737234504956206,200.20775565556974,0
91.82826860171626,2.5791781952189337,0.3648862597739998,0.23320225183409435,59.15293820524734,102.06509104944791,0
48.291044858597935,2.856358791600763,0.40891592535486754,0.2260767913655968,40.86072291859952,166.2436591543729,0
235.99530952436203,3.1825238577532193,0.12160420763795352,0.06742059460565851,54.19700896709328,73.090695069058,0
32.697485042706475,2.573958940757504,0.6205965241952188,0.4253000893173694,13.242633774262357,85.65821927577204,0
17.468351991514783,2.53107188333601,0.6459436855089669,0.32985230485686995,73.88980998915895,179.2449803004509,0
19.708384955862073,2.015882070954021,0.6751383756513618,0.34846687736318627,50.78446287050458,37.39379268327838,0
205.99740231889135,4.3749636104191065,0.05170672675060231,0.026152656979736618,88.30537841238714,180.03686141203733,0
91.13739858898035,2.7125162400672567,0.315025066680404,0.16192298193364935,67.2923758208399,83.3996215002372,0
58.42931912424221,3.1183298089124487,0.21908837143707757,0.11086456744273475,50.12359473494265,183.66690686682182,0
19.782357476669645,2.341342660968784,0.6921347180516806,0.4231570538973512,22.302075805855708,183.66639452824305,0
116.21597706889902,3.116422542664058,0.23953988513117425,0.13620575002930585,55.572773881127944,231.5285838963027,0
133.0617266133668,3.1918328726061374,0.21853167479319935,0.1268936375601025,32.63248797490826,274.53285735240297,0
247.6029777134046,3.7437583119464937,0.09472375253836851,0.06014256044706745,83.4883008116113,225.24837342434634,0
12.827455535138682,2.290052604549264,0.8119575339358491,0.43098555947071815,61.4648303725869,207.36917542902344,0
148.0020604279127,3.4813171221853985,0.26461654967238935,0.1329103053439304,6.8978205439347935,374.9130780575751,0
18.82199360822504,2.355748421190366,0.6828202354410231,0.3628344173449359,32.06524906811177,97.67584125598631,0
19.237108712546537,2.2135733344552473,0.5030258455115372,0.26296803023741183,2.629212507541731,80.8798706368716,0
135.18423929344573,3.8846148767311273,0.12399193273211907,0.06280199449801317,80.46063082046508,276.036986539152,0
141.3844045382009,3.5081904649105633,0.138692559752186,0.07278230522771736,75.31366360702916,77.66674468181589,0
22.303237730505305,2.541529968243122,0.5745327730659953,0.2989067531199424,80.18885129133969,65.28080119191871,0
38.027073284906585,2.5443196310988,0.45019437680430324,0.24666160348181165,42.867044434331405,215.6029526097265,0
22.930919263985533,2.65222073870506,0.5227988215081125,0.3314324478084479,2.852938672567734,220.9203867929422,0
21.063169729690937,2.663836610527783,0.5919688049384799,0.36015984038770643,6.761265922330713,152.85684333498133,0
128.2679221408348,3.107996364496145,0.18508975774272132,0.08447291983712885,83.03439220376279,235.0290268716399,0
97.6606562279419,3.2689396674703866,0.174320256562652,0.09494266491990319,34.3090222882863,282.26329357138144,0
28.135355703911898,2.443085519043711,0.5519775570388176,0.2867317646563019,17.583845767869224,215.63173881459198,0
56.57029824924753,2.9375033604163976,0.28257578195095073,0.16007821552166135,51.755805444918025,84.93318297371637,0
71.94198991521353,3.0890283095518507,0.24698533489083757,0.1490504189309383,61.20827108112084,181.92796587626165,0
42.32719629368057,2.756923089111342,0.3227932229933062,0.17379973577639624,64.6081350069542,126.60254358681556,0
30.223560472136633,2.701536527056877,0.4442636726273649,0.267869660683708,85.65201716643378,189.37459979811194,0
30.01537037678748,2.812729379299876,0.2796074249867329,0.15349487689624844,27.65694665878405,224.1592736602554,0
15.306124099389647,2.2349148927719407,0.47076900426745133,0.22088706812450695,12.994648453778918,83.61073591894673,0
20.693517596623536,2.4481446854829927,0.5708492595403752,0.33238945699627515,44.10536366112341,127.10703037678552,0
46.82167234238061,2.6782152015887406,0.502286536872186,0.3489578535476608,9.176662925866975,203.8059149822091,0
23.59545029504899,2.5218967577745905,0.46459107455778725,0.2481574017449507,49.26620998070693,127.63493296992053,0
84.60448556697595,2.951658584335163,0.2732778356284146,0.14652851808493164,52.829660171080484,311.43255828077224,0
15.789368124765781,2.254663374580502,0.6755322571911055,0.3982443338326878,58.55865846413388,214.60533649890974,0
42.65978474552678,2.8763073377579724,0.3317724923175374,0.19569963852430095,28.953705331324965,194.85611946573135,0
25.608600720996918,2.6236106331635303,0.4013994460666774,0.2006579693038611,38.19330847311811,224.55062125595668,0
94.44802366234228,2.918480424116507,0.33043591066811323,0.210793611731166,1.6335323778371915,315.4375256923112,0
40.64828062057852,2.735142395137604,0.31561793277265676,0.17163801608552376,56.03759950141067,203.22695726006995,0
81.62751633910577,3.192123652612894,0.267900810277879,0.1591422679979002,23.32362770160367,331.8808967895014,0
245.83622493227446,3.597117038035405,0.2192781297328253,0.14671530976792851,33.29455939091314,265.0011554591339,0
128.1909460989478,3.7777028818503005,0.0986641370477448,0.05223530793050244,47.72118292250966,221.15619351033712,0
200.97673434339063,3.4557045360575285,0.25464606162990927,0.13135880555620516,38.94708191090618,117.27236340049718,0
136.39968101003896,3.1721526538952363,0.4234943669686644,0.30929802765230874,18.091684593086857,262.50313067980284,0
76.18494404491737,3.0712289671440276,0.1615996521466309,0.08703510415328276,29.45332670034283,140.58856432854594,0
39.23304718319757,2.6433542698111414,0.3134962752640572,0.2121441180619949,49.153715767733736,39.59936639557697,0
88.87323930686766,2.8660795671435895,0.4139574692599251,0.2786742087174489,69.16576725286204,86.87216974872482,0
118.76322590105532,3.2501392198488372,0.16074984771715403,0.10340962329297722,69.73772263609817,165.01360227582347,0
26.44994423821672,2.7570143216668783,0.42468137830470626,0.24630339411046553,51.75378869281807,211.79119602574968,0
156.68007106271654,3.4940055814399846,0.10207220378933891,0.06467293326116119,35.25688395632348,229.32980797203345,0
24.267596799501526,2.538016514567775,0.5846609880407198,0.29900118789629404,44.60481275383987,121.98106624809247,0
64.1630630055592,2.9168605756663295,0.2303383201837546,0.12641963599250783,86.46346638074724,41.61614477667219,0
24.540475723759837,2.451848052051478,0.5961031929391999,0.33077265339052475,75.45043101798208,168.32844228235734,0
134.73768148910816,3.0553314350151104,0.31292739169864325,0.20680545856644217,24.382737987352595,263.13178181350344,0
60.12404359088875,2.9057872238126623,0.3050893563385794,0.17617942825082264,7.9425954750896,250.55541743062778,0
87.51523139176102,3.1157780549018192,0.21006342483636567,0.1086528021924945,3.9439620343270723,221.42322777788925,0
109.48393565699533,3.6682659182675685,0.11993589238941282,0.060219506453802696,2.525903339144933,299.0009523293868,0
87.64991798191593,2.907177543587888,0.3231931148524141,0.160261919368555,39.88394087995177,82.26757637527996,0
17.5584938086022,2.3784454173989666,0.6480988956563215,0.41234804347181686,65.52629140903983,61.36474878253582,0
19.30870165852767,2.2711717940924183,0.5705252248722561,0.3109509444523151,42.031062164897435,67.91142626229072,0
145.7665705812812,3.433998172665323,0.15381110059708353,0.07926444843417466,12.515355925425316,304.84909640080633,0
13.274894384129784,2.2341239338045553,0.7919415775211168,0.5206210955349335,28.62946258672821,79.43711625816799,0
22.373359647092496,2.5716054171170426,0.5300905363895891,0.2999719176574936,23.845637629070954,188.0930736858014,0
72.13521722548128,3.1554316532339404,0.19808538544882287,0.12050504885827144,85.3634246822425,279.84708018633467,0
149.94111094041614,2.7874695792096675,0.3156784041200349,0.1939503940907736,29.323513687570955,165.90896750395927,0
28.54871450501389,2.4521229771237962,0.4297440242107645,0.22529718907086346,40.16392428204741,172.3944015107837,0
20.859218125326056,2.6510812997467363,0.5698920996126734,0.31351180966481235,17.128988646098602,93.73636152071718,0
160.9016875014651,4.133154724016051,0.07665875218928059,0.03926905519678989,85.5710178283367,373.68233087883175,0
83.73963510165926,3.215375282328158,0.19416111753429255,0.10902643975988432,56.70509498696259,245.28326112067518,0
31.658395713089043,2.5602353118740764,0.3778139329294401,0.22044955490527504,49.252430062784484,143.61332963442234,0
140.3240498624177,2.6008348648318975,0.5637904694549318,0.35860936327443094,10.658037961620131,159.4665318227454,0
58.093954320607835,2.8353844720313464,0.3952933595182829,0.2181855681421246,18.63530033791766,169.7466581839134,0
66.34946506170924,3.0000761490062278,0.20550497318201677,0.11139265962889386,59.464055257466285,175.4650922995252,0
18.60011517411413,2.3549535695058186,0.5491671941422395,0.32087195348333075,58.148430577691556,192.17606900279847,0
30.745735581813857,2.7710077704507214,0.34244156224173417,0.2120399647794224,25.781315887106445,154.70783458033267,0
55.93938603851723,2.9339052087386963,0.256374251292456,0.1338311767399512,40.47539560478622,149.00975175668458,0
31.759084181828214,2.816232795582067,0.4138292447748231,0.19855352767314444,11.274789174550182,99.99105575910302,0
199.37092528768886,3.302507686940097,0.29166600355246475,0.1605883615219705,57.37311443896269,299.0282119086105,0
132.2583951623194,4.070016617256779,0.08552467704967617,0.04663290273290158,88.47155257959575,379.98370685353353,0
40.97380623585058,3.0202776208992175,0.23893426099751813,0.126416606752713,24.686817796619504,259.78866444758256,0
139.9526194912994,3.688077415796363,0.06937919576196934,0.036307252706448946,23.916222935510255,74.978069697505,0
103.09792374606666,3.086950842608926,0.27463324145260304,0.14252124057822177,71.48204137668823,282.9410345939972,0
63.88591172632621,3.3260071093805275,0.30620911616435376,0.21479899791411725,29.890041493932138,328.37630344302465,0
103.26576677322524,3.1746010077858937,0.3788609897094562,0.2267095758876575,25.94963606689262,409.46460182848864,0
21.267180128885126,2.380671022139012,0.6248068067494112,0.34849285721612766,58.64375518651503,264.4566987367934,0
30.590095960452945,2.5684890730243346,0.3890125894100154,0.2256356296109137,31.77277862825115,182.48132828746066,0
70.89239101908227,2.7339892350828494,0.2934298022687547,0.16615377242736257,16.77488656325262,227.11995198465203,0
97.59966326659888,3.0864204931934034,0.1979024937255045,0.09100685774513742,84.23014167253949,221.19092272268384,0
144.10126062900588,3.6488127091839266,0.11977026864745342,0.06155390795070915,65.43316515867777,384.05366194994247,0
13.184178455228963,2.292573856175296,0.7859232343880762,0.48361704917879983,76.22476068572158,195.19037019671651,0
32.3955651855651,2.545917657401196,0.4422455144877024,0.22742115818354677,15.421075241585902,207.51829726234772,0
